Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Years
13.65,Regular,0.025795293,Snack Foods,80.2302,Medium,Tier 3,Supermarket Type3,28
14.15,Low Fat,0.094916347,Soft Drinks,172.3106,Medium,Tier 3,Supermarket Type3,28
12.8,Regular,0.114318263,Breads,142.2838,Medium,Tier 3,Supermarket Type2,4
18.75,Non-Edible,0.05233528,Health and Hygiene,108.128,Small,Tier 2,Supermarket Type1,6
19.5,Non-Edible,0.014355033,Household,55.4614,Small,Tier 2,Supermarket Type1,6
6.67,Regular,0.089512542,Snack Foods,133.1626,Medium,Tier 3,Supermarket Type3,28
16.7,Low Fat,0.070096518,Dairy,217.885,High,Tier 3,Supermarket Type1,26
11.85,Regular,0.050368454,Fruits and Vegetables,163.8526,Small,Tier 2,Supermarket Type1,6
15.6,Regular,0.099704558,Dairy,63.1194,Small,Tier 2,Supermarket Type1,6
19.85,Low Fat,0.175962247,Fruits and Vegetables,223.0772,Small,Tier 2,Supermarket Type1,9
13.1,Low Fat,0.006075007,Frozen Foods,187.5898,Small,Tier 2,Supermarket Type1,11
17.6,Regular,0.076058484,Meat,111.8202,High,Tier 3,Supermarket Type1,26
6.36,Low Fat,0.120788077,Fruits and Vegetables,45.706,Small,Tier 2,Supermarket Type1,11
4.92,Low Fat,0.046214971,Baking Goods,199.8084,Small,Tier 2,Supermarket Type1,6
11.8,Low Fat,0.198424841,Soft Drinks,185.2924,Small,Tier 1,Grocery Store,28
17.85,Low Fat,0.052471995,Snack Foods,123.7072,Small,Tier 2,Supermarket Type1,6
19.7,Regular,0.16102755,Canned,254.1014,Small,Tier 2,Supermarket Type1,11
15.7,Regular,0.030624844,Snack Foods,252.2724,Small,Tier 1,Supermarket Type1,16
19.1,Low Fat,0.045378573,Dairy,42.4138,Medium,Tier 1,Supermarket Type1,14
9.195,Low Fat,0.114885647,Frozen Foods,59.6246,Small,Tier 1,Supermarket Type1,16
19.1,Low Fat,0.045270426,Dairy,38.8138,High,Tier 3,Supermarket Type1,26
17.75,Regular,0.038102203,Baking Goods,154.0656,Small,Tier 2,Supermarket Type1,6
14.3,Regular,0.049676157,Meat,212.4586,Small,Tier 1,Supermarket Type1,16
6.215,Regular,0.083056555,Baking Goods,224.4062,Small,Tier 3,Grocery Store,15
11.65,Low Fat,0.131394793,Baking Goods,151.9024,High,Tier 3,Supermarket Type1,26
19.25,Regular,0.034693175,Canned,140.1496,Small,Tier 2,Supermarket Type1,9
5.485,Non-Edible,0.042716235,Health and Hygiene,164.8842,High,Tier 3,Supermarket Type1,26
12.5,Non-Edible,0.018887088,Health and Hygiene,98.8384,Small,Tier 2,Supermarket Type1,11
14.0,Regular,0.029782937,Dairy,146.3786,Small,Tier 2,Supermarket Type1,11
8.88,Non-Edible,0.098822387,Household,209.627,Small,Tier 2,Supermarket Type1,11
15.85,Regular,0.121609722,Baking Goods,60.222,Small,Tier 2,Supermarket Type1,9
14.3,Regular,0.083147702,Meat,210.1586,Small,Tier 3,Grocery Store,15
19.35,Low Fat,0.029084548,Frozen Foods,122.0098,Small,Tier 1,Grocery Store,28
15.3,Regular,0.084749164,Canned,215.5218,Small,Tier 2,Supermarket Type1,9
5.88,Regular,0.030242184,Frozen Foods,101.799,Small,Tier 2,Supermarket Type1,9
8.355,Low Fat,0.024387984,Baking Goods,92.4462,Small,Tier 1,Grocery Store,28
16.7,Regular,0.038496166,Snack Foods,147.5102,High,Tier 3,Supermarket Type1,26
10.1,Non-Edible,0.03020851,Health and Hygiene,153.1656,Small,Tier 1,Supermarket Type1,16
7.3,Low Fat,0.150806666,Frozen Foods,149.0076,Small,Tier 1,Grocery Store,28
5.0,Low Fat,0.04379158,Soft Drinks,189.053,Medium,Tier 3,Supermarket Type3,28
7.405,Low Fat,0.159062948,Dairy,208.9296,High,Tier 3,Supermarket Type1,26
7.0,Low Fat,0.151376958,Canned,108.228,Small,Tier 2,Supermarket Type1,9
9.27,Low Fat,0.062038986,Dairy,148.005,Medium,Tier 3,Supermarket Type2,4
18.25,Low Fat,0.060342304,Starchy Foods,164.7526,Small,Tier 2,Supermarket Type1,11
15.85,Regular,0.061045133,Meat,44.7744,High,Tier 3,Supermarket Type1,26
17.75,Low Fat,0.025527994,Fruits and Vegetables,157.5262,Small,Tier 1,Grocery Store,28
5.465,Regular,0.048292189,Baking Goods,133.1626,Medium,Tier 3,Supermarket Type3,28
16.0,Regular,0.065165046,Dairy,79.3986,Medium,Tier 1,Supermarket Type1,14
7.855,Regular,0.129425145,Dairy,219.3482,Small,Tier 1,Grocery Store,28
6.42,Low Fat,0.053688479,Dairy,178.3002,Medium,Tier 3,Supermarket Type2,4
9.195,Low Fat,0.114863923,Frozen Foods,59.0246,Small,Tier 2,Supermarket Type1,9
10.5,Regular,0.026520107,Baking Goods,144.8128,Small,Tier 2,Supermarket Type1,6
7.535,Low Fat,0.082250143,Soft Drinks,118.344,Small,Tier 2,Supermarket Type1,6
13.65,Regular,0.031494041,Canned,98.87,Medium,Tier 1,Supermarket Type1,14
9.6,Low Fat,0.085434195,Baking Goods,105.028,Small,Tier 2,Supermarket Type1,6
12.65,Low Fat,0.06908877,Meat,52.3324,Medium,Tier 3,Supermarket Type3,28
15.5,Low Fat,0.102941345,Snack Foods,142.047,Medium,Tier 3,Supermarket Type3,28
18.35,Non-Edible,0.030619301,Health and Hygiene,194.0162,Medium,Tier 3,Supermarket Type2,4
7.645,Regular,0.067083367,Snack Foods,41.8112,Small,Tier 1,Supermarket Type1,16
17.1,Low Fat,0.032628111,Frozen Foods,148.7392,Small,Tier 1,Supermarket Type1,16
15.0,Regular,0.077949334,Meat,238.7248,High,Tier 3,Supermarket Type1,26
12.85,Regular,0.152364317,Fruits and Vegetables,252.3382,Small,Tier 1,Supermarket Type1,16
17.85,Low Fat,0.011281018,Snack Foods,213.756,Medium,Tier 3,Supermarket Type2,4
10.0,Low Fat,0.045928229,Frozen Foods,138.118,Medium,Tier 1,Supermarket Type1,14
10.5,Regular,0.142759833,Breads,159.3578,Medium,Tier 1,Supermarket Type1,14
9.5,Regular,0.010917052,Snack Foods,185.3608,Small,Tier 1,Supermarket Type1,16
17.5,Low Fat,0.026980351,Frozen Foods,262.591,Medium,Tier 3,Supermarket Type2,4
18.6,Low Fat,0.076791671,Snack Foods,161.0236,High,Tier 3,Supermarket Type1,26
14.0,Low Fat,0.041291169,Starchy Foods,180.7634,Small,Tier 1,Supermarket Type1,16
14.15,Low Fat,0.020614212,Fruits and Vegetables,126.4046,Medium,Tier 3,Supermarket Type3,28
11.1,Regular,0.036027524,Frozen Foods,177.2712,Small,Tier 1,Supermarket Type1,16
16.85,Regular,0.080015028,Snack Foods,110.0544,Medium,Tier 1,Supermarket Type1,14
5.175,Regular,0.029471408,Snack Foods,105.4622,High,Tier 3,Supermarket Type1,26
14.5,Regular,0.128459481,Baking Goods,102.0332,Medium,Tier 1,Supermarket Type1,14
5.73,Low Fat,0.045510276,Soft Drinks,87.3882,Medium,Tier 3,Supermarket Type3,28
9.395,Non-Edible,0.040124625,Others,85.1908,Medium,Tier 3,Supermarket Type2,4
17.75,Low Fat,0.014568036,Fruits and Vegetables,158.1262,High,Tier 3,Supermarket Type1,26
15.6,Low Fat,0.037505332,Snack Foods,126.2704,Medium,Tier 3,Supermarket Type3,28
9.5,Regular,0.048676324,Starchy Foods,187.7898,Small,Tier 2,Supermarket Type1,9
15.85,Low Fat,0.107076832,Soft Drinks,58.7904,Medium,Tier 3,Supermarket Type3,28
10.85,Low Fat,0.162571649,Snack Foods,107.4622,Small,Tier 2,Supermarket Type1,11
18.35,Low Fat,0.099309997,Fruits and Vegetables,91.4462,Small,Tier 2,Supermarket Type1,11
11.65,Low Fat,0.040507228,Fruits and Vegetables,186.924,Small,Tier 2,Supermarket Type1,9
18.25,Low Fat,0.088905922,Frozen Foods,196.8452,Small,Tier 1,Supermarket Type1,16
6.55,Regular,0.034658144,Breads,155.8288,Medium,Tier 1,Supermarket Type1,14
20.75,Low Fat,0.021293097,Soft Drinks,153.8024,Medium,Tier 3,Supermarket Type3,28
15.199999999999998,Non-Edible,0.169943195,Health and Hygiene,116.2492,Small,Tier 1,Grocery Store,28
15.7,Low Fat,0.122470805,Canned,131.7942,Small,Tier 2,Supermarket Type1,9
13.65,Regular,0.031418984,Canned,99.27,High,Tier 3,Supermarket Type1,26
9.395,Low Fat,0.099101845,Snack Foods,105.828,Small,Tier 2,Supermarket Type1,9
9.195,Regular,0.086396038,Baking Goods,79.0644,Small,Tier 3,Grocery Store,15
8.895,Low Fat,0.072511335,Breakfast,177.437,Medium,Tier 1,Supermarket Type1,14
13.65,Regular,0.08062523,Frozen Foods,259.6936,Small,Tier 2,Supermarket Type1,9
13.15,Low Fat,0.044011225,Snack Foods,181.295,Small,Tier 2,Supermarket Type1,6
10.195,Regular,0.147492524,Frozen Foods,141.5838,Small,Tier 2,Supermarket Type1,6
7.56,Low Fat,0.063462048,Frozen Foods,157.563,Medium,Tier 3,Supermarket Type3,28
10.195,Regular,0.017703044,Starchy Foods,239.4538,Medium,Tier 3,Supermarket Type2,4
17.25,Low Fat,0.042233642,Dairy,173.3764,Small,Tier 2,Supermarket Type1,9
12.85,Low Fat,0.108633372,Fruits and Vegetables,233.8642,Medium,Tier 3,Supermarket Type2,4
15.7,Regular,0.030686952,Snack Foods,253.4724,Small,Tier 2,Supermarket Type1,11
19.5,Non-Edible,0.01572192,Household,185.6608,Small,Tier 2,Supermarket Type1,9
13.8,Low Fat,0.141325834,Dairy,265.0884,Small,Tier 2,Supermarket Type1,9
20.25,Regular,0.011937183,Canned,184.7924,Medium,Tier 3,Supermarket Type3,28
18.2,Non-Edible,0.16334971,Health and Hygiene,45.1086,Medium,Tier 1,Supermarket Type1,14
11.1,Low Fat,0.010632752,Canned,82.5908,High,Tier 3,Supermarket Type1,26
10.6,Non-Edible,0.035336287,Health and Hygiene,87.0224,Medium,Tier 3,Supermarket Type2,4
21.2,Regular,0.007069662,Starchy Foods,175.7738,Medium,Tier 3,Supermarket Type2,4
8.02,Non-Edible,0.019901356,Household,157.5972,Medium,Tier 1,Supermarket Type1,14
10.695,Low Fat,0.057512481,Fruits and Vegetables,62.5536,Medium,Tier 3,Supermarket Type3,28
17.5,Low Fat,0.052434201,Snack Foods,103.999,Small,Tier 2,Supermarket Type1,9
14.3,Low Fat,0.130415118,Baking Goods,75.9328,Small,Tier 1,Supermarket Type1,16
12.15,Regular,0.04274788,Meat,183.695,Medium,Tier 1,Supermarket Type1,14
12.15,Non-Edible,0.029583249,Household,114.715,Small,Tier 2,Supermarket Type1,11
11.1,Low Fat,0.010590075,Canned,84.6908,Medium,Tier 3,Supermarket Type3,28
11.395,Non-Edible,0.009918699,Health and Hygiene,49.4034,Medium,Tier 3,Supermarket Type2,4
18.85,Low Fat,0.090867297,Hard Drinks,127.3336,Small,Tier 1,Supermarket Type1,16
20.25,Regular,0.014793357,Dairy,191.5162,Small,Tier 1,Supermarket Type1,16
20.7,Regular,0.191008614,Dairy,92.8436,Small,Tier 3,Grocery Store,15
7.59,Regular,0.14492016,Fruits and Vegetables,174.708,High,Tier 3,Supermarket Type1,26
5.48,Low Fat,0.015131684,Frozen Foods,83.025,Medium,Tier 1,Supermarket Type1,14
18.7,Regular,0.071091591,Frozen Foods,228.601,Small,Tier 2,Supermarket Type1,6
16.35,Low Fat,0.034393057,Fruits and Vegetables,50.8324,Small,Tier 3,Grocery Store,15
10.0,Non-Edible,0.089291137,Health and Hygiene,146.7102,Medium,Tier 1,Supermarket Type1,14
5.465,Regular,0.048801674,Baking Goods,132.1626,Small,Tier 2,Supermarket Type1,6
6.85,Low Fat,0.022976497,Frozen Foods,261.6594,Medium,Tier 3,Supermarket Type2,4
20.85,Low Fat,0.097618234,Starchy Foods,223.9746,Small,Tier 1,Supermarket Type1,16
12.5,Regular,0.110215444,Fruits and Vegetables,81.8592,Small,Tier 2,Supermarket Type1,11
17.0,Regular,0.026568875,Canned,142.047,Small,Tier 1,Supermarket Type1,16
9.13,Non-Edible,0.052058629,Household,150.6024,Medium,Tier 3,Supermarket Type2,4
6.92,Low Fat,0.038671588,Dairy,64.2852,Small,Tier 2,Supermarket Type1,6
16.85,Regular,0.026391403,Canned,92.812,Medium,Tier 3,Supermarket Type3,28
10.5,Regular,0.142511272,Breads,158.7578,Small,Tier 2,Supermarket Type1,9
19.85,Low Fat,0.005243282,Dairy,266.1884,Medium,Tier 1,Supermarket Type1,14
19.5,Regular,0.03075661,Canned,86.254,Small,Tier 2,Supermarket Type1,11
7.81,Regular,0.034043503,Snack Foods,168.7158,Medium,Tier 1,Supermarket Type1,14
17.1,Low Fat,0.054612768,Frozen Foods,150.2392,Small,Tier 3,Grocery Store,15
17.1,Low Fat,0.128390273,Fruits and Vegetables,111.9886,Small,Tier 2,Supermarket Type1,9
7.35,Low Fat,0.028652919,Fruits and Vegetables,40.5454,Small,Tier 2,Supermarket Type1,11
14.3,Low Fat,0.122761775,Dairy,124.373,Medium,Tier 1,Supermarket Type1,14
17.25,Low Fat,0.037396492,Soft Drinks,165.6526,Small,Tier 2,Supermarket Type1,6
12.35,Low Fat,0.100322104,Fruits and Vegetables,113.7518,Small,Tier 2,Supermarket Type1,6
19.7,Non-Edible,0.026826919,Household,98.7726,High,Tier 3,Supermarket Type1,26
14.7,Low Fat,0.020916223,Hard Drinks,141.8128,Small,Tier 2,Supermarket Type1,9
12.15,Low Fat,0.037955309,Meat,62.8826,Medium,Tier 1,Supermarket Type1,14
16.35,Non-Edible,0.016989991,Household,98.541,Small,Tier 2,Supermarket Type1,9
12.15,Non-Edible,0.113212516,Others,254.604,Small,Tier 1,Grocery Store,28
16.5,Non-Edible,0.036715907,Household,180.0318,Small,Tier 2,Supermarket Type1,11
5.325,Regular,0.138679995,Dairy,53.7298,Small,Tier 1,Supermarket Type1,16
7.6,Regular,0.238366442,Starchy Foods,171.8448,Small,Tier 3,Grocery Store,15
19.7,Low Fat,0.136417078,Baking Goods,179.766,Small,Tier 1,Grocery Store,28
10.5,Low Fat,0.041360997,Fruits and Vegetables,39.5164,High,Tier 3,Supermarket Type1,26
8.71,Low Fat,0.121250374,Canned,92.7778,Small,Tier 1,Supermarket Type1,16
13.65,Low Fat,0.03596071,Snack Foods,186.3924,Small,Tier 1,Supermarket Type1,16
8.02,Non-Edible,0.019866705,Household,154.5972,Small,Tier 2,Supermarket Type1,9
18.85,Non-Edible,0.040434372,Household,244.3144,Medium,Tier 1,Supermarket Type1,14
7.55,Low Fat,0.0273235,Canned,151.934,Small,Tier 2,Supermarket Type1,6
15.5,Regular,0.026342897,Fruits and Vegetables,104.1332,Medium,Tier 1,Supermarket Type1,14
18.6,Regular,0.17133418,Meat,48.8376,High,Tier 3,Supermarket Type1,26
20.7,Low Fat,0.042836778,Dairy,175.8028,Small,Tier 1,Supermarket Type1,16
16.7,Regular,0.042792568,Dairy,118.6782,Medium,Tier 3,Supermarket Type2,4
9.1,Non-Edible,0.080747059,Household,46.9718,Small,Tier 2,Supermarket Type1,6
11.8,Low Fat,0.054264078,Hard Drinks,75.0012,Small,Tier 2,Supermarket Type1,11
9.8,Low Fat,0.046958533,Baking Goods,101.3016,Medium,Tier 3,Supermarket Type3,28
20.85,Low Fat,0.037396901,Frozen Foods,193.8478,Small,Tier 2,Supermarket Type1,9
6.825,Regular,0.046898544,Canned,153.7998,Small,Tier 2,Supermarket Type1,6
6.865,Low Fat,0.056919038,Snack Foods,212.8218,Medium,Tier 1,Supermarket Type1,14
18.85,Regular,0.138190277,Snack Foods,250.8724,High,Tier 3,Supermarket Type1,26
14.5,Low Fat,0.061934991,Dairy,154.4998,High,Tier 3,Supermarket Type1,26
8.38,Regular,0.046878474,Baking Goods,109.857,Small,Tier 2,Supermarket Type1,9
5.925,Regular,0.09644909,Dairy,43.8086,Small,Tier 2,Supermarket Type1,9
8.26,Regular,0.032573725,Soft Drinks,122.573,Small,Tier 2,Supermarket Type1,11
8.85,Regular,0.112571187,Soft Drinks,122.0388,High,Tier 3,Supermarket Type1,26
12.65,Regular,0.15604396,Fruits and Vegetables,239.6538,Small,Tier 1,Supermarket Type1,16
13.1,Low Fat,0.037793818,Fruits and Vegetables,173.8054,Small,Tier 2,Supermarket Type1,6
13.6,Low Fat,0.117818348,Snack Foods,192.9136,Medium,Tier 1,Supermarket Type1,14
8.27,Non-Edible,0.018920019,Health and Hygiene,238.088,Small,Tier 2,Supermarket Type1,6
19.85,Low Fat,0.005209791,Dairy,265.2884,Medium,Tier 3,Supermarket Type3,28
10.695,Regular,0.128247408,Dairy,121.844,Medium,Tier 3,Supermarket Type2,4
11.3,Regular,0.066729996,Frozen Foods,257.2962,Small,Tier 1,Supermarket Type1,16
15.15,Regular,0.012288171,Snack Foods,129.9284,Small,Tier 2,Supermarket Type1,11
19.1,Regular,0.026018497,Fruits and Vegetables,148.2418,Small,Tier 2,Supermarket Type1,6
16.75,Low Fat,0.078872251,Snack Foods,189.5556,Small,Tier 1,Grocery Store,28
18.5,Regular,0.045463773,Dairy,144.1102,Small,Tier 1,Supermarket Type1,16
13.35,Low Fat,0.103091351,Dairy,229.9352,Small,Tier 2,Supermarket Type1,6
17.5,Low Fat,0.171417316,Soft Drinks,173.0738,Small,Tier 1,Grocery Store,28
10.5,Low Fat,0.071368699,Frozen Foods,121.3098,Medium,Tier 1,Supermarket Type1,14
8.365,Regular,0.039844429,Fruits and Vegetables,190.1188,Small,Tier 1,Supermarket Type1,16
13.65,Regular,0.026602089,Meat,35.1532,Small,Tier 1,Supermarket Type1,16
15.15,Regular,0.0662954925,Frozen Foods,145.276,Medium,Tier 3,Supermarket Type3,28
10.695,Regular,0.10154201,Breakfast,173.7712,Small,Tier 3,Grocery Store,15
6.235,Non-Edible,0.118651919,Household,263.991,Small,Tier 2,Supermarket Type1,9
17.0,Low Fat,0.118806857,Frozen Foods,248.8434,Medium,Tier 3,Supermarket Type3,28
12.3,Low Fat,0.036908933,Snack Foods,115.9834,High,Tier 3,Supermarket Type1,26
16.25,Low Fat,0.025715562,Fruits and Vegetables,168.1474,High,Tier 3,Supermarket Type1,26
16.25,Low Fat,0.086752988,Dairy,98.141,Medium,Tier 3,Supermarket Type3,28
9.195,Non-Edible,0.048059871,Household,105.8622,Small,Tier 1,Supermarket Type1,16
11.1,Low Fat,0.059968347,Fruits and Vegetables,152.8366,Small,Tier 2,Supermarket Type1,11
20.75,Non-Edible,0.044000492,Health and Hygiene,148.2734,Small,Tier 1,Grocery Store,28
13.85,Low Fat,0.034570357,Hard Drinks,117.4492,Small,Tier 1,Supermarket Type1,16
12.15,Low Fat,0.062384659,Starchy Foods,34.6532,Medium,Tier 1,Supermarket Type1,14
15.6,Low Fat,0.025342692,Snack Foods,174.3054,Small,Tier 2,Supermarket Type1,6
4.555,Regular,0.034410585,Frozen Foods,111.3544,Medium,Tier 1,Supermarket Type1,14
9.695,Non-Edible,0.11411658,Health and Hygiene,158.8604,Medium,Tier 1,Supermarket Type1,14
8.06,Low Fat,0.021372636,Breakfast,231.7326,Small,Tier 2,Supermarket Type1,9
10.695,Regular,0.145253944,Snack Foods,156.8972,Small,Tier 3,Grocery Store,15
8.895,Non-Edible,0.124610886,Household,113.1544,High,Tier 3,Supermarket Type1,26
19.5,Low Fat,0.14453827,Canned,180.6002,Small,Tier 1,Grocery Store,28
15.35,Low Fat,0.073697713,Soft Drinks,91.912,Small,Tier 2,Supermarket Type1,6
20.7,Non-Edible,0.047098175,Household,75.5354,Small,Tier 1,Grocery Store,28
12.3,Low Fat,0.037148619,Snack Foods,116.8834,Small,Tier 2,Supermarket Type1,6
16.5,Regular,0.066249551,Breakfast,183.3292,Small,Tier 1,Supermarket Type1,16
16.25,Low Fat,0.100493148,Fruits and Vegetables,123.1046,Small,Tier 1,Grocery Store,28
11.8,Low Fat,0.115346634,Soft Drinks,200.2084,Medium,Tier 1,Supermarket Type1,14
12.65,Regular,0.156926608,Fruits and Vegetables,238.3538,Small,Tier 2,Supermarket Type1,6
13.3,Low Fat,0.063925726,Frozen Foods,151.8708,Small,Tier 2,Supermarket Type1,6
6.575,Regular,0.07549348,Breads,143.5444,Small,Tier 2,Supermarket Type1,9
14.35,Regular,0.091098018,Frozen Foods,233.5984,Small,Tier 2,Supermarket Type1,11
11.15,Low Fat,0.056921876,Baking Goods,107.1622,Small,Tier 2,Supermarket Type1,9
17.35,Regular,0.146527359,Seafood,150.205,Small,Tier 2,Supermarket Type1,11
15.25,Low Fat,0.026663778,Snack Foods,87.0198,Small,Tier 2,Supermarket Type1,11
6.36,Non-Edible,0.00597362,Household,164.5526,High,Tier 3,Supermarket Type1,26
19.35,Regular,0.049395242,Fruits and Vegetables,80.3644,Medium,Tier 3,Supermarket Type3,28
20.6,Low Fat,0.083172413,Baking Goods,121.0756,Small,Tier 2,Supermarket Type1,11
8.975,Regular,0.009051307,Canned,103.099,High,Tier 3,Supermarket Type1,26
19.7,Low Fat,0.077849003,Baking Goods,179.166,High,Tier 3,Supermarket Type1,26
19.5,Regular,0.077108099,Soft Drinks,232.8958,High,Tier 3,Supermarket Type1,26
8.325,Low Fat,0.029640604,Fruits and Vegetables,40.8138,Medium,Tier 3,Supermarket Type3,28
9.395,Low Fat,0.045525961,Snack Foods,83.425,Small,Tier 2,Supermarket Type1,6
8.655,Regular,0.088373591,Snack Foods,119.3756,Small,Tier 2,Supermarket Type1,11
18.85,Low Fat,0.141524348,Canned,168.4132,High,Tier 3,Supermarket Type1,26
11.3,Regular,0.054861393,Meat,96.9094,Small,Tier 2,Supermarket Type1,6
9.195,Regular,0.122494876,Fruits and Vegetables,100.1016,Medium,Tier 1,Supermarket Type1,14
13.15,Low Fat,0.020757926,Breads,84.3566,Small,Tier 2,Supermarket Type1,11
16.75,Low Fat,0.081446638,Fruits and Vegetables,255.3988,Small,Tier 1,Supermarket Type1,16
15.2,Non-Edible,0.09698132,Health and Hygiene,116.3492,High,Tier 3,Supermarket Type1,26
9.395,Low Fat,0.045340279,Snack Foods,85.025,Medium,Tier 1,Supermarket Type1,14
12.8,Low Fat,0.022980361,Fruits and Vegetables,117.7492,Medium,Tier 1,Supermarket Type1,14
18.25,Low Fat,0.07595723,Snack Foods,214.1218,Small,Tier 2,Supermarket Type1,9
18.0,Low Fat,0.008558144,Baking Goods,79.0618,Small,Tier 2,Supermarket Type1,11
14.6,Non-Edible,0.059393919,Household,181.7976,Small,Tier 2,Supermarket Type1,9
6.935,Regular,0.041282286,Snack Foods,103.5332,Small,Tier 1,Supermarket Type1,16
7.0,Low Fat,0.151405587,Canned,107.728,Small,Tier 1,Supermarket Type1,16
13.5,Regular,0.160624116,Fruits and Vegetables,147.0102,Small,Tier 2,Supermarket Type1,6
10.695,Regular,0.060615254,Breakfast,174.0712,High,Tier 3,Supermarket Type1,26
19.0,Regular,0.162882227,Frozen Foods,46.8718,Small,Tier 3,Grocery Store,15
7.435,Low Fat,0.122735471,Starchy Foods,205.2638,High,Tier 3,Supermarket Type1,26
12.3,Regular,0.106238768,Fruits and Vegetables,176.1396,High,Tier 3,Supermarket Type1,26
15.25,Low Fat,0.090324849,Frozen Foods,214.4192,Small,Tier 2,Supermarket Type1,6
20.6,Regular,0.051068365,Dairy,213.0244,Small,Tier 3,Grocery Store,15
13.15,Non-Edible,0.155105614,Household,157.2604,Small,Tier 3,Grocery Store,15
6.675,Low Fat,0.04200648,Snack Foods,92.6462,Small,Tier 2,Supermarket Type1,11
15.2,Non-Edible,0.097457483,Health and Hygiene,114.4492,Medium,Tier 3,Supermarket Type2,4
9.5,Regular,0.035222503,Fruits and Vegetables,170.1448,Small,Tier 2,Supermarket Type1,11
20.0,Regular,0.086187886,Frozen Foods,125.4678,Small,Tier 3,Grocery Store,15
7.235,Low Fat,0.058083831,Snack Foods,113.6834,High,Tier 3,Supermarket Type1,26
17.0,Non-Edible,0.087387669,Health and Hygiene,125.073,Small,Tier 3,Grocery Store,15
16.0,Low Fat,0.090153756,Dairy,143.2154,Small,Tier 2,Supermarket Type1,11
7.76,Low Fat,0.103918113,Snack Foods,100.67,Small,Tier 1,Grocery Store,28
12.85,Regular,0.152747503,Fruits and Vegetables,252.0382,Medium,Tier 3,Supermarket Type2,4
6.38,Non-Edible,0.015186146,Household,144.947,Medium,Tier 1,Supermarket Type1,14
11.8,Non-Edible,0.008554052,Health and Hygiene,116.9492,High,Tier 3,Supermarket Type1,26
19.2,Regular,0.085296625,Canned,153.4314,Medium,Tier 3,Supermarket Type2,4
10.895,Non-Edible,0.027047774,Others,50.6666,Small,Tier 1,Supermarket Type1,16
9.3,Low Fat,0.043964058,Hard Drinks,192.3846,Medium,Tier 3,Supermarket Type2,4
6.525,Non-Edible,0.090295708,Household,84.6882,Small,Tier 1,Supermarket Type1,16
12.35,Low Fat,0.09363294,Snack Foods,118.9124,High,Tier 3,Supermarket Type1,26
16.85,Low Fat,0.044414056,Fruits and Vegetables,182.4266,Small,Tier 1,Supermarket Type1,16
